KabKot,NamaProv,Produk,CV_Post-2,CV_Post-Intervention,CV_Pre-Intervention,Mean_Price_Post-2,Mean_Price_Post-Intervention,Mean_Price_Pre-Intervention,Variance_Post-2,Variance_Post-Intervention,Variance_Pre-Intervention,Variance_Change_Post1,Variance_Change_Post2,Price_Change_Post1,Pre_Event_Avg,Peak_Price,Post_Event_Avg,Days_to_Peak,Price_Spike,Recovery_Level,Cluster,Probability,Cluster_Label
Kampar,Riau,Minyak Goreng Curah,0.07377934933615006,0.05733281660942762,0.07517615646275766,17178.636363636364,14892.888888888889,18076.64333767361,1606375.2900432923,729061.9869281044,1846697.7240297575,-60.52077297538509,-13.013631351754059,-17.61253120566607,18646.980003720237,20000.0,14508.6,0.0,7.255973868207205,-22.193298876786447,0,0.9999999887488827,High Success
Kapuas,Kalimantan Tengah,Minyak Goreng Curah,0.06995981873009846,0.03435694768782541,0.05171050570406844,15845.954545454546,13703.222222222223,16738.07000248016,1228949.8549783553,221653.47712418344,749149.216530058,-70.41263980080662,64.04607091103412,-18.13140810026633,17237.5,17900.0,13115.0,0.0,3.843364757070341,-23.91588107324148,0,0.9999999132380959,High Success
Kapuas Hulu,Kalimantan Barat,Minyak Goreng Curah,0.06974081706253678,0.14312773045483665,0.06009471716847943,17478.545454545456,15532.037037037038,17385.726671006945,1485883.0851370837,4942018.9299201155,1091586.8275236832,352.73713508721255,36.12138289611651,-10.6621349170362,17292.480003720237,19000.0,14115.2,0.0,9.874349982838865,-18.373767111696463,0,0.9970990884326617,High Success
Karanganyar,Jawa Tengah,Minyak Goreng Curah,0.08628390437569564,0.030002778322474163,0.026278110388351913,15906.181818181818,14918.055555555555,16488.310004340277,1883612.0606060638,200330.64379084998,187732.97125197924,6.710420899886508,903.3464276649834,-9.523440840033812,16729.980003720237,17107.0,14722.4,61.0,2.2535591566512663,-11.999894819203684,3,0.9999994946513773,Moderate Success
Karangasem,Bali,Minyak Goreng Curah,0.09374141198960738,0.054046737742627894,0.07545782361730517,11468.727272727272,14090.222222222223,16476.704675099205,1155828.5887445915,579928.7712418312,1545785.627846781,-62.483234363509425,-25.22710989656337,-14.483979047604151,15415.102678571428,18000.0,13073.2,0.0,16.768602683534795,-15.19226129986738,0,1.0,High Success
Karawang,Jawa Barat,Minyak Goreng Curah,0.13431672271362854,0.04600828390683116,0.18521135726462126,17564.5,15022.222222222223,18593.65333581349,5565853.309523809,477683.71241830057,11859453.809151579,-95.97212721508568,-53.06821545838132,-19.20779660182373,23300.0,17071.0,14100.0,61.0,-26.733905579399142,-39.48497854077253,3,1.0,Moderate Success
Karimun,Kepulauan Riau,Minyak Goreng Curah,0.16018089519605133,0.03459723525812229,0.05086743216394107,17315.005303030302,13915.453703703703,16303.053338913689,7692485.578131919,231780.83923384149,687729.3010256252,-66.29766408262934,1018.5339299430682,-14.645107180696238,16039.940011160714,17780.0,13366.2,0.0,10.848294866617575,-16.669264406851298,0,0.9999999999879146,High Success
Karo,Sumatera Utara,Minyak Goreng Curah,0.09770718377720881,0.05086671683306603,0.1088945044623226,17346.68181818182,14660.666666666666,17118.088520998677,2872670.512987011,556128.11764706,3474741.1830910915,-83.99512112288218,-17.327065193629327,-14.355702456600241,15292.055555555555,19000.0,15026.6,0.0,24.24752140726667,-1.735904990608769,0,1.0,High Success
Katingan,Kalimantan Tengah,Minyak Goreng Curah,0.17311803014526536,0.10467506686425407,0.04546543356150009,14368.318181818182,12344.055555555555,17350.736669146823,6187233.084415584,1669560.7614379101,622298.1515499011,168.28952605430175,894.255417440275,-28.855726468918043,17237.5,18000.0,12974.4,0.0,4.423495286439449,-24.731544597534448,0,0.999999930812979,High Success
Kaur,Bengkulu,Minyak Goreng Curah,0.13098368000533808,0.0967979309595144,0.13197188712754912,17180.40827922078,15363.874338624339,18174.076671006944,5064089.076509219,2211737.8066430264,5752644.885843991,-61.55267967112602,-11.969377964371812,-15.462696582906538,21304.980003720237,19122.6,13335.933333333334,0.0,-10.243520544676198,-37.40461933780441,0,1.0,High Success
Kayong Utara,Kalimantan Barat,Minyak Goreng Curah,0.07396054600252887,0.06362147365437598,0.10508964506289584,18080.727272727272,15102.666666666666,17688.393337673613,1788265.5411255416,923240.2352941176,3455386.440370906,-73.28112929692993,-48.24701746142216,-14.618211058772301,17292.480003720237,20000.0,14172.2,0.0,15.657210508251437,-18.044144061747946,0,0.9999999999996847,High Success
Kebumen,Jawa Tengah,Minyak Goreng Curah,0.10207046268192449,0.0534323428189294,0.04103194048020626,16675.18181818182,13460.111111111111,16071.770004030259,2896952.155844155,517256.2222222228,434882.09752004483,18.941714357046187,566.1465653252435,-16.249976774581963,16814.566669766864,16450.0,13050.0,0.0,-2.168159768412983,-22.38872249105103,0,0.9999998942634465,High Success
Kediri,Jawa Timur,Minyak Goreng Curah,0.07939633526275736,0.05105994915031787,0.056025868622732185,16619.06818181818,14807.5,16949.351671006945,1741062.0650105712,571642.1428571427,901744.2432092645,-36.60706490094178,93.07714777465225,-12.636776394643654,18361.230003720237,17600.0,14245.2,0.0,-4.14585517182673,-22.416962278051482,0,0.9999999931258197,High Success
Keerom,Papua Barat,Minyak Goreng Curah,0.0730627160780758,0.05779238514488558,0.029234344862619242,17447.06818181818,14231.583333333334,16015.249174572173,1624937.0546536762,676468.6544117652,219206.85526358546,208.59831167156923,641.2802180386965,-11.13729684625083,15854.940011160714,16963.0,14000.0,61.0,6.9887365581912855,-11.69944515624135,3,0.9999998594217515,Moderate Success
Kendal,Jawa Tengah,Minyak Goreng Curah,0.06504957266895378,0.07979035452496457,0.04115569644175667,16894.090909090908,14232.166666666666,16058.81000434028,1207698.5627705655,1289563.794117648,436804.0237259377,195.22708676483117,176.4852192681053,-11.374711682745602,16729.980003720237,16652.0,13160.6,0.0,-0.4661093659579768,-21.33523173922811,0,0.9999983267177026,High Success
Kendari,Sulawesi Tenggara,Minyak Goreng Curah,0.1479672310802189,0.1889198780344508,0.17769448921567885,16511.199242424245,15565.896296296298,18325.58222780258,5968817.908689879,8647759.011358032,10603847.713759273,-18.446970903430383,-43.710829598722945,-15.059199195971177,16159.440011160716,23732.023333333334,12285.8,0.0,46.861669197339275,-23.971375298186935,0,1.0,High Success
Kepahiang,Bengkulu,Minyak Goreng Curah,0.040484948610695175,0.046649677815484056,0.10966196084976204,15685.939393939394,14886.333333333334,18446.5322265625,403281.4538239534,482250.5994916488,4092055.2062490867,-88.21495372899196,-90.1447699628272,-19.30009851988645,19542.480003720237,20445.833333333332,14000.522222222222,30.0,4.622511213730944,-28.358518368410817,1,0.9999995296112432,High Success
Kepulauan Anambas,Kepulauan Riau,Minyak Goreng Curah,0.14047537468028515,0.009725827745882305,0.20299972205242198,17825.982575757575,14070.555555555555,19639.803338913687,6270574.811970292,18727.320261437977,15895169.227337008,-99.88218231593765,-60.55043691396528,-28.356942721128988,16039.940011160714,24069.0,14000.0,30.0,50.05667093051848,-12.717878057781437,1,1.0,High Success
Kepulauan Aru,Maluku,Minyak Goreng Curah,0.06259825332428237,0.03500006381923464,0.16011611485626032,17043.989718614717,17605.719537815126,17537.75333891369,1138326.792035085,379704.05125018937,7885296.033196755,-95.18465699129554,-85.56393079926514,0.38754222156054535,15877.440011160714,21977.8,17091.84375,0.0,38.421559045735115,7.648611728248676,0,1.0,High Success
Kepulauan Mentawai,Sumatera Barat,Minyak Goreng Curah,0.054898137588623726,0.04073363863578609,0.15060496883770616,17221.590909090908,15902.555555555555,18426.044170076886,893844.0627705654,419604.61437908653,7700923.637498583,-94.55124301796891,-88.39302783865931,-13.695227207907001,17088.11500186012,23556.0,15147.2,0.0,37.85019586675197,-11.35827445946402,0,1.0,High Success
Kepulauan Meranti,Riau,Minyak Goreng Curah,0.08028679843292298,0.036858434616538184,0.10691987362138405,17553.909090909092,15342.5,16536.14333767361,1986259.419913418,319790.8529411764,3125973.7720766277,-89.76988048339463,-36.459498232004734,-7.218390124583532,18646.980003720237,17756.0,14732.4,61.0,-4.778146399805643,-20.993104529201208,3,0.9999999999788738,Moderate Success
Kepulauan Sangihe,Sulawesi Utara,Minyak Goreng Curah,0.07999292698410139,0.09595237979350453,0.15729546416351955,18879.090909090908,17886.277777777777,20035.459805927578,2280685.134199133,2945448.565359475,9931869.995408395,-70.34346435544177,-77.03669968240102,-10.726891466268997,22396.980003720237,23847.166666666668,17419.2,0.0,6.474920559403763,-22.225228592843344,0,0.9999998966282275,High Success
Kepulauan Selayar,Sulawesi Selatan,Minyak Goreng Curah,0.05641098586594485,0.07920980403330607,0.1548713334316404,16911.532864832538,15951.166666666666,18289.89333767361,910108.8286235103,1596403.911764706,8023510.4168032035,-80.10342320461822,-88.65697454922575,-12.786989119229158,15765.480003720239,22100.0,15107.6,0.0,40.179683680959805,-4.172914516811386,0,1.0,High Success
Kepulauan Seribu,Jakarta Raya,Minyak Goreng Curah,0.08342919226659347,0.11047199621047757,0.08901895966626984,17552.79090909091,15760.388888888889,18318.435004340277,2144511.7830086597,3031365.2131045763,2659143.44075068,13.9978072130181,-19.353286846261252,-13.964326727939905,18979.980003720237,20000.0,14543.2,0.0,5.374188993243569,-23.376104731673003,0,0.9999999154540093,High Success
Kepulauan Sula,Maluku Utara,Minyak Goreng Curah,0.1363225133589484,0.11475337036306256,0.0944673517612554,20206.512373737376,20122.072132464098,16696.001751612104,7587835.225030311,5331830.107529736,2487645.231842548,114.33241522066065,205.02079347585092,20.520304392763887,15719.440011160714,19791.666666666668,20106.038571428573,0.0,25.90567254695267,27.905565065634647,0,1.0,High Success
Kepulauan Talaud,Sulawesi Utara,Minyak Goreng Curah,0.04088590278274604,0.04882736529238895,0.144057070004339,22716.045454545456,20823.166666666668,21441.504448784723,862606.3311688306,1033760.9705882377,9540687.3388518,-89.16471178781289,-90.95865632598496,-2.8838358035697507,22396.980003720237,24429.0,20353.4,30.0,9.072741038935767,-9.124355173692113,1,0.9999992455661658,High Success
Kepulauan Yapen,Papua Barat,Minyak Goreng Curah,0.01197314262601051,0.10345732563363769,0.03469883239498996,18650.227272727272,17248.833333333332,16051.749174572173,49863.7077922075,3184505.0882353,310223.327571063,926.5201889132029,-83.92651249581314,7.45765552241172,15854.940011160716,17182.0,15056.8,61.0,8.37000952324721,-5.034014702035354,4,0.9999999999999911,Low Impact
Kerinci,Jambi,Minyak Goreng Curah,0.08024795225332726,0.08845318936132582,0.06310452776157459,14293.90909090909,14308.444444444445,17162.643337673613,1315739.6103896121,1601813.0849673206,1172976.7310610074,36.55966419030431,12.170989888219665,-16.630298940979173,17929.980003720237,18200.0,13202.8,0.0,1.5059693107506962,-26.364669691429715,0,0.9999999600668142,High Success
Ketapang,Kalimantan Barat,Minyak Goreng Curah,0.06900125153841113,0.0493417881493774,0.07491193339704644,17343.8354978355,14619.623015873014,17473.435004340277,1432201.8401851356,520357.85710117454,1713399.3174433883,-69.63008845610985,-16.41167207174072,-16.332289488348437,17292.480003720237,19466.625,13975.79642857143,0.0,12.572777275509505,-19.179918522012276,0,0.9999999999896181,High Success
Klaten,Jawa Tengah,Minyak Goreng Curah,0.058686056281813684,0.04054576909913963,0.03184714388131246,16892.545454545456,13700.722222222223,16406.497504340277,982788.4502164512,308587.2712418299,273006.3405065364,13.033005266206112,259.9874084949763,-16.492095777311714,17151.855003720237,16653.0,12955.0,0.0,-2.9084609426329404,-24.46881111582356,0,0.9999999758308386,High Success
Klungkung,Bali,Minyak Goreng Curah,0.061013879525145594,0.035303107431862796,0.06693492304447718,17773.18181818182,15038.222222222223,16202.204675099207,1175946.7272727308,281850.53594771255,1176125.7678021379,-76.03568056548788,-0.015222906793520362,-7.184099177971019,15415.102678571428,18000.0,14675.4,0.0,16.768602683534795,-4.798558232114084,0,1.0,High Success
Kolaka,Sulawesi Tenggara,Minyak Goreng Curah,0.0441114457863823,0.0814248493348669,0.1693560283515606,16763.69444444444,15303.596759259257,17578.80333891369,546817.0620791243,1552747.915187611,8862983.395167712,-82.4805277641138,-93.83032735481305,-12.942897965175334,16159.440011160714,24647.25,15167.858333333332,0.0,52.52539681435172,-6.13623787174886,0,1.0,High Success
Kolaka Utara,Sulawesi Tenggara,Minyak Goreng Curah,0.056852308234248895,0.09688603077192282,0.1896792971031089,16873.545454545456,15863.055555555555,18562.983894469246,920256.50378788,2362087.702614378,12397537.737827564,-80.9471223031075,-92.57710262111178,-14.544689335846064,16159.440011160714,25000.0,16898.2,0.0,54.70833136998217,4.571693006249309,0,1.0,High Success
Konawe,Sulawesi Tenggara,Minyak Goreng Curah,0.0659522909627553,0.13981058811867766,0.19516872197825488,17996.33428932179,18012.318518518518,19150.6519500248,1408730.364496757,6341899.587583774,13969715.5510935,-54.6025145294576,-89.9158264222031,-5.944097540265766,16159.440011160716,25000.0,18645.346666666668,0.0,54.70833136998215,15.383618824594357,0,1.0,High Success
Konawe Selatan,Sulawesi Tenggara,Minyak Goreng Curah,0.09061006790298846,0.09139377206480631,0.17184589252405214,17024.85906926407,16642.33287037037,17783.942783358136,2379687.683286325,2313457.9652081057,9339732.05299004,-75.22993216419447,-74.52081419697166,-6.419329655379132,16159.440011160716,23433.22,15737.735,0.0,45.01257459302773,-2.6096511442813566,0,1.0,High Success
Konawe Utara,Sulawesi Tenggara,Minyak Goreng Curah,0.046152431035506654,0.055084685496050875,0.20779479148340016,17474.136038961038,16677.54517195767,18089.57185743221,650400.0843522799,843968.0378382115,14129470.636253294,-94.02689556059684,-95.39685455247356,-7.80574961421433,16159.440011160716,25000.0,17086.458809523807,0.0,54.70833136998215,5.736701257734392,0,1.0,High Success
Kota Binjai,Sumatera Utara,Minyak Goreng Curah,0.12016573181828466,0.038567484429945356,0.03378963076022616,17062.18181818182,13873.277777777777,16033.930187665343,4203687.298701298,286286.4477124186,293526.19759811746,-2.4664748649151824,1332.133599351426,-13.475500919604366,15487.405555555555,16732.0,13075.2,30.0,8.036171326307077,-15.575272093848291,1,0.9999999743913394,High Success
Kota Medan,Sumatera Utara,Minyak Goreng Curah,0.09720809008355633,0.02212701912863483,0.0366138413024856,17015.045454545456,13061.222222222223,15918.792224702382,2735716.235930734,83524.41830065356,339711.9452585645,-75.41316416263174,705.3046924353814,-17.95092216886815,15726.166666666666,17074.0,12976.2,61.0,8.570641287874778,-17.486566974363317,3,0.9999999827822138,Moderate Success
Kota Tanjungbalai,Sumatera Utara,Minyak Goreng Curah,0.10758642350309092,0.035393756655353645,0.019844401707877837,17293.545454545456,14334.777777777777,16159.195002480157,3461648.926406925,257415.83006535892,102828.9647257441,150.3339703476687,3266.414254621269,-11.290272964849816,16051.75,16800.0,13905.2,0.0,4.661485507810674,-13.372685221237553,0,0.9999999743047562,High Success
Kota Tarakan,Kalimantan Utara,Minyak Goreng Curah,0.07714116968648158,0.03631751223251824,0.21514027834412056,16196.181818181818,14629.555555555555,17972.303338913687,1560981.3939393966,282289.3202614384,14950335.283419598,-98.11181946819276,-89.55888704602782,-18.59944004016672,15439.940011160714,24000.0,14363.8,0.0,55.441018440820834,-6.969845804989074,0,1.0,High Success
Kota Yogyakarta,Yogyakarta,Minyak Goreng Curah,0.0624848003404306,0.05990830437592393,0.0721887734462321,16520.68181818182,13479.111111111111,16012.62250434028,1065625.7510822508,652073.5163398694,1336177.8135859608,-51.19859724433905,-20.24820796699334,-15.821964156979599,17433.105003720237,16400.0,12860.6,0.0,-5.926110142167855,-26.228861713070966,0,0.9999999997404592,High Success
Kotamobagu,Sulawesi Utara,Minyak Goreng Curah,0.06886973640019306,0.028626588870307182,0.20386938256888526,18058.727272727272,14490.333333333334,18977.143337673613,1546789.1601731607,172066.35294117627,14968066.055670386,-98.85044365583894,-89.66607206020988,-23.643231884290085,22396.980003720237,24227.0,14012.6,0.0,8.170833728367793,-37.43531495017432,0,0.9999999966643367,High Success
Kotawaringin Barat,Kalimantan Tengah,Minyak Goreng Curah,0.09554852760552895,0.030164713158177394,0.11966437158750239,16344.045454545454,14809.5,18428.90333581349,2438749.093073589,199562.6176470584,4863273.7131322455,-95.8965374063117,-49.85375619537389,-19.63981941768497,17237.5,22000.0,14456.8,0.0,27.628716461203773,-16.131689630166793,0,1.0,High Success
Kotawaringin Timur,Kalimantan Tengah,Minyak Goreng Curah,0.02615220318046242,0.022996222524897213,0.06715685016346096,15459.0,14133.277777777777,16245.570002480157,163447.90476190424,105632.80065359449,1190283.8594616062,-91.12541098378207,-86.2681575102736,-13.00226599854547,17237.5,16863.0,14013.4,61.0,-2.1725888324873095,-18.703988397389416,3,0.9999998001106882,Moderate Success
Kuantan Singingi,Riau,Minyak Goreng Curah,0.04746006498322996,0.052154877576263386,0.10529862919764822,16509.5,15192.5,18354.754448784723,613937.9761904769,627839.088235294,3735447.118821426,-83.19239790407248,-83.56453841637621,-17.228530393083506,18407.980003720237,21800.0,15441.8,0.0,18.42689961415777,-16.113555116426546,0,1.0,High Success
Kubu Raya,Kalimantan Barat,Minyak Goreng Curah,0.049415537831366645,0.044696284658275985,0.05107362997380876,16048.272727272728,13431.0,16324.726671006945,628902.9696969696,360379.0588235291,695160.8225757622,-48.158894011284254,-9.531298474688056,-17.72603443429325,17292.480003720237,16800.0,13173.6,0.0,-2.8479431730687934,-23.818908582424942,0,0.9999999288696254,High Success
Kudus,Jawa Tengah,Minyak Goreng Curah,0.07742878959719793,0.04707954098115065,0.0310796338318448,16673.772727272728,13892.611111111111,16672.130004236937,1666758.5649350646,427791.5457516345,268493.61557111813,59.33024881864344,520.7814518753711,-16.671648388175107,16758.175559069114,17493.0,14071.4,61.0,4.3848713622839295,-16.032625685288856,3,0.9999998945579149,Moderate Success
Kulon Progo,Yogyakarta,Minyak Goreng Curah,0.06333606616463146,0.03888862893007184,0.08589209672268251,16261.59090909091,14138.777777777777,15858.18500434028,1060787.1103896091,302321.477124183,1855296.6874954668,-83.70495246599627,-42.82385574559481,-10.84239606292846,17573.730003720237,16000.0,13850.0,30.0,-8.955014122710939,-21.189184099971655,1,0.9999999997659135,High Success
Kuningan,Jawa Barat,Minyak Goreng Curah,0.08456879822285332,0.05655811172946024,0.08591640902103696,17574.545454545456,14784.611111111111,17831.837086511037,2208963.402597401,699213.1928104585,2347169.262569277,-70.21036343816635,-5.888193159985073,-17.088682229522004,18310.20083472842,20000.0,13975.8,0.0,9.228730916302057,-23.67205512299729,0,0.9999999866732249,High Success
Kupang,Nusa Tenggara Timur,Minyak Goreng Curah,0.06975121927073417,0.08508928318722897,0.17660125430490461,17053.299074074075,14383.333333333334,17223.53875248016,1414882.6608837396,1497851.7142857157,9251930.052386126,-83.81038652686948,-84.70716215024959,-16.490254761019077,19968.4375,23000.0,14213.7,0.0,15.181771232726646,-28.819167749104054,0,0.9999999895150511,High Success
Kutai Barat,Kalimantan Timur,Minyak Goreng Curah,0.07953681835754518,0.14545650601772916,0.10706911626981168,17283.909166666665,16196.978703703706,16451.06500341022,1889819.7314827575,5550528.345441803,3102533.4532529996,78.90309416719057,-39.08785320263717,-1.5444975729768355,17264.99000186012,20000.0,14676.174444444445,30.0,15.841364506120268,-14.994596331285198,1,0.9999879218828066,High Success
Kutai Kartanegara,Kalimantan Timur,Minyak Goreng Curah,0.06167186875705942,0.04149506807788756,0.060192770864841455,16615.252272727274,14697.222222222223,17498.31500341022,1049997.0917803026,371931.94771241857,1109382.0440070606,-66.47395279907275,-5.352975789319703,-16.007785781900115,17264.99000186012,19000.0,14458.8,30.0,10.049296280814254,-16.253643943945416,1,0.9999999995392859,High Success
Kutai Timur,Kalimantan Timur,Minyak Goreng Curah,0.07301524648109052,0.036497279069179246,0.19820392715755825,16276.772727272728,15070.833333333334,18280.97583782862,1412419.5173160173,302548.8529411768,13128746.409797508,-97.69552367379573,-89.2417792740518,-17.56001721665522,16352.465006510416,24000.0,14879.2,0.0,46.766863530635085,-9.009436839790599,0,1.0,High Success
Labuhanbatu,Sumatera Utara,Minyak Goreng Curah,0.032076569023927824,0.040746716168577904,0.03552758845799633,15818.363636363636,14169.277777777777,16030.924940751764,257453.57575757554,333334.8006535949,324375.9299459323,2.7618790053737605,-20.631109774239885,-11.612849351203344,15653.814814814812,17000.0,13887.8,61.0,8.59972601637752,-11.281689707632491,3,0.9999999986438439,Moderate Success
Labuhanbatu Selatan,Sumatera Utara,Minyak Goreng Curah,0.05297990370026441,0.034177496815524414,0.09001624582772516,16183.954545454546,14189.611111111111,17015.258274085096,735176.5216450217,235191.42810457543,2345950.716580633,-89.97457932759212,-68.66189402663213,-16.606548766159815,15653.814814814812,19300.0,13968.8,0.0,23.292630124475654,-10.76424395426034,0,1.0,High Success
